938|Atkin, Harvey
939|Atkins, Alonzo (I)
940|Atkins, Dave (I)
941|Atkins, Tom (I)
942|Atkinson III, Hal Fort
943|Atkinson, Arthur (I)
944|Atkinson, Fort
945|Atkinson, George (I)
946|Atkinson, Rowan
947|Atkinson, Scott (I)
948|Atkinson, William (I)
949|Attanasio, Joseph
950|Atteberry, Mark
951|Attenborough, Richard
952|Atterbury, Malcolm
953|Attia, Faisal
954|Attile, Larry
955|Attio, Eric
956|Attwell, Michael (I)
957|Atwell, Roy
958|Atwill, Lionel
959|Au, David (I)
960|Aubele, Michael R.
961|Auberjonois, Rene
962|Aubert, Christian (I)
963|Aubert, Yves
964|Aubrey, Jimmy
965|Aubrey, Will
966|Aubuchon, Jacques
967|Auchelli, Marcelo Alejandro
968|Auclair, Michel (I)
969|Audiello, Massimo
970|Audley, Michael (I)
971|Auer, Mischa
972|Auer, Tony (I)
973|Aufiery, Joe
974|Augare, Buzz
975|Augare, Patrick N.
976|Augare, Scotty
977|Auger, Sekwan
978|August, Edwin
979|August, Lance
980|August, Robert
981|Auguste, Richard
982|Augustin, William
983|Augustine, Scott
984|Augustus, Sherman
985|Aulisio, Curnal Achilles
986|Aumaier, Deon
987|Aumock, Michael
988|Aumont, Jean-Pierre
989|Aung
990|Aurbach, Gary
991|Aurian, Marc
992|Auriemma, Anthony
993|Aussedat, Pierre
994|Austell, Jan
995|Auster, Daniel (I)
996|Auster, Pete (I)
997|Austin, Ford
998|Austin, Frank (I)
999|Austin, Jack (III)
1000|Austin, Jeff (I)
1001|Austin, Mark (III)
1002|Austin, Matthew (I)
1003|Austin, Paul (I)
1004|Austin, Simon (I)
1005|Austin, William (I)
1006|Austin-Olsen, Shaun
1007|Auteuil, Daniel
1008|Authier, Jacques
1009|Avalon, Al
1010|Avalon, David (II)
1011|Avalon, Frank Burt
1012|Avalon, Frankie
1013|Avant, John
1014|Avari, Erick
1015|Avellaneda, Martin
1016|Avellar, Joe
1017|Avellone, Gregory
1018|Avenall, Mike
1019|Avera, Jamie
1020|Averlant, Eric
1021|Averlont, Erik
1022|Avery II, Lloyd
1023|Avery, Brian (I)
1024|Avery, Ché J.
1025|Avery, James (I)
1026|Avery, Rick
1027|Avery, Teodross
1028|Avery, Tol
1029|Avery, Val
1030|Aviel, Shimon
1031|Avildsen, Jonathan
1032|Aviles, Rick
1033|Avnet, Jacob
1034|Avrahami, Uri
1035|Axelrod, Jack
1036|Axelrod, Robert (I)
1037|Axelrod, Steve
1038|Axmaker Jr., Ken
1039|Ayala, Eddie
1040|Aybar, Andres
1041|Aycock, Jim
1042|Aye, Chan
1043|Aye, Jimmy
1044|Ayer, Harold
1045|Ayers, Chad (I)
1046|Ayers, Mizan
1047|Ayers, Sam
1048|Ayers, Stephen Michael
1049|Ayers, Tom (I)
1050|Ayesu, Joseph Wilson
1051|Aykroyd, Dan
1052|Aykroyd, Peter
1053|Aylward, John
1054|Aylward, Rory J.
1055|Ayoub, Michael
1056|Ayre, Kristian
1057|Azaiez, Samy
1058|Azaria, Hank
1059|Azevedo Jr., John
1060|Azevedo, Mike (I)
1061|Azizi, Anthony
1062|Azteca, Samuel
1063|Azzinaro, Christian A.
1064|Azzinaro, Jeffery
1065|B-Real
1066|Babatundé, Obba
1067|Babbs, Ken
1068|Babbs, O.B.
1069|Babcock, Todd
1070|Babendure, Jeremy
1071|Babenia, Bob
1072|Babes Jazz Band
1073|Babot, Philip
1074|Babson, James (I)
1075|Babson, Thomas
1076|Baca, John-Michael
1077|Baca, Lawrence R.
1078|Baca, Rupert
1079|Bacall, Michael
1080|Bacarella, Mike
1081|Bacchiocchi, Norm
1082|Bacco, Sam
1083|Bacharach, Burt
1084|Bacharach, Nicoll
1085|Bachlow, Alec
1086|Bachmann, Conrad
1087|Bacic, Steve
1088|Bacigalupi, Louis
1089|Bacik, Boris
1090|Bacino, Joe
1091|Backes, Michael (I)
1092|Backman, Anthony
1093|Backus, Jim (I)
1094|Bacon, Irving
1095|Bacon, Kevin (I)
1096|Bacon, Walter (I)
1097|Badalucco Jr., Joseph
1098|Badalucco, Michael
1099|Badejo, Bolaji
1100|Bader, Diedrich
1101|Bader, Terry
1102|Badger, Paul
1103|Badham, John
1104|Badila, John
1105|Badreya, Sayed
1106|Badstibner, Jimmy
1107|Baer, Parley
1108|Baerga, Carlos
1109|Baerwald, David
1110|Baetens, Karel
1111|Baeyens, Stef
1112|Bagby, Ben
1113|Bagby, Jason (I)
1114|Bagdasarian, Ross
1115|Bagden, Ron
